Ciudad,Cantidades,Importe,Cliente,Provincia,Nombre,Pago,Producto,Transporte
Buenos Aires,3,"$104,65 ",Tremblay SRL,Ciudad de Buenos Aires,Ángeles Pérez,30 días,Tornillos,Camion
Buenos Aires,3,"$102,45 ",Tremblay SRL,Ciudad de Buenos Aires,Antonia Lorente,30 días,Tornillos,Camion
Buenos Aires,3,"$211,10 ",Tremblay SRL,Ciudad de Buenos Aires,Antonio Calderón,30 días,Tornillos,Camion
Buenos Aires,3,"$126,25 ",Tremblay SRL,Ciudad de Buenos Aires,Begoña García,30 días,Tornillos,Camion
Buenos Aires,3,"$100,14 ",Tremblay SRL,Ciudad de Buenos Aires,Begoña García,30 días,Tornillos,Tren
Buenos Aires,6,"$709,03 ",Tremblay SRL,Ciudad de Buenos Aires,Carmen Cortes,30 días,Tornillos,Camion
Buenos Aires,3,"$100,14 ",Tremblay SRL,Ciudad de Buenos Aires,Cristina Zamora,30 días,Tornillos,Camion
Buenos Aires,3,"$100,19 ",Tremblay SRL,Ciudad de Buenos Aires,Cristina Zamora,30 días,Tornillos,Tren
Buenos Aires,9,"$301,79 ",Tremblay SRL,Ciudad de Buenos Aires,Daniel Pino,30 días,Tornillos,Camion
Buenos Aires,3,"$100,52 ",Tremblay SRL,Ciudad de Buenos Aires,Francisco Miñana,30 días,Tornillos,Camion
Buenos Aires,3,"$100,57 ",Tremblay SRL,Ciudad de Buenos Aires,Francisco Miñana,30 días,Tornillos,Tren
Buenos Aires,3,"$163,21 ",Tremblay SRL,Ciudad de Buenos Aires,Jaume García,30 días,Tornillos,Tren
Buenos Aires,3,"$125,81 ",Tremblay SRL,Ciudad de Buenos Aires,Joaquín Vega,30 días,Tornillos,Tren
Buenos Aires,3,"$111,61 ",Tremblay SRL,Ciudad de Buenos Aires,José Antonio López,30 días,Tornillos,Camion
Buenos Aires,3,"$100,28 ",Tremblay SRL,Ciudad de Buenos Aires,José Carretero,30 días,Tornillos,Camion
Buenos Aires,3,"$100,19 ",Tremblay SRL,Ciudad de Buenos Aires,José Carretero,30 días,Tornillos,Tren
Buenos Aires,6,"$705,35 ",Tremblay SRL,Ciudad de Buenos Aires,José María Pérez,30 días,Tornillos,Camion
Buenos Aires,3,"$125,81 ",Tremblay SRL,Ciudad de Buenos Aires,José Salcedo,30 días,Tornillos,Tren
Buenos Aires,3,"$105,28 ",Tremblay SRL,Ciudad de Buenos Aires,José Sola,30 días,Tornillos,Tren
Buenos Aires,3,"$100,14 ",Tremblay SRL,Ciudad de Buenos Aires,Juan Andrés,30 días,Tornillos,Camion
Buenos Aires,6,"$2.900,70 ",Tremblay SRL,Ciudad de Buenos Aires,Manuel Grande,30 días,Tornillos,Camion
Buenos Aires,3,"$125,81 ",Tremblay SRL,Ciudad de Buenos Aires,Manuel Grande,30 días,Tornillos,Tren
Buenos Aires,3,"$105,33 ",Tremblay SRL,Ciudad de Buenos Aires,Manuel Muñoz,30 días,Tornillos,Camion
Buenos Aires,3,"$641,49 ",Tremblay SRL,Ciudad de Buenos Aires,María Ángeles Alves,30 días,Tornillos,Camion
Buenos Aires,3,"$105,28 ",Tremblay SRL,Ciudad de Buenos Aires,María Ángeles Alves,30 días,Tornillos,Tren
Buenos Aires,9,"$832,74 ",Tremblay SRL,Ciudad de Buenos Aires,María Ángeles Martínez,30 días,Tornillos,Camion
Buenos Aires,6,"$226,34 ",Tremblay SRL,Ciudad de Buenos Aires,María Ángeles Martínez,30 días,Tornillos,Tren
Buenos Aires,3,"$467,30 ",Tremblay SRL,Ciudad de Buenos Aires,María Ángeles Ruiz,30 días,Tornillos,Camion
Buenos Aires,3,"$468,06 ",Tremblay SRL,Ciudad de Buenos Aires,María Carmen Serrano,30 días,Tornillos,Camion
Buenos Aires,3,"$677,42 ",Tremblay SRL,Ciudad de Buenos Aires,María Cedeño,30 días,Tornillos,Camion
Buenos Aires,6,"$783,23 ",Tremblay SRL,Ciudad de Buenos Aires,María Fernández,30 días,Tornillos,Camion
Buenos Aires,6,"$200,46 ",Tremblay SRL,Ciudad de Buenos Aires,María Fernández,30 días,Tornillos,Tren
Buenos Aires,3,"$100,57 ",Tremblay SRL,Ciudad de Buenos Aires,María Isabel León,30 días,Tornillos,Camion
Buenos Aires,3,"$103,88 ",Tremblay SRL,Ciudad de Buenos Aires,María Isabel León,30 días,Tornillos,Tren
Buenos Aires,3,"$103,87 ",Tremblay SRL,Ciudad de Buenos Aires,María Jesús Peñalver,30 días,Tornillos,Camion
Buenos Aires,3,"$100,14 ",Tremblay SRL,Ciudad de Buenos Aires,María Jesús Peñalver,30 días,Tornillos,Tren
Buenos Aires,9,"$1.142,97 ",Tremblay SRL,Ciudad de Buenos Aires,Pablo López,30 días,Tornillos,Camion
Buenos Aires,3,"$100,19 ",Tremblay SRL,Ciudad de Buenos Aires,Raquel Pueyo,30 días,Tornillos,Tren
Buenos Aires,3,"$100,26 ",Tremblay SRL,Ciudad de Buenos Aires,Sara Pineda,30 días,Tornillos,Tren
Buenos Aires,3,"$100,19 ",Tremblay SRL,Ciudad de Buenos Aires,Sergio Jiménez,30 días,Tornillos,Tren
Buenos Aires,9,"$305,81 ",Tremblay SRL,Ciudad de Buenos Aires,Susana Escudero,30 días,Tornillos,Camion
Buenos Aires,3,"$111,92 ",Tremblay SRL,Ciudad de Buenos Aires,Susana Escudero,30 días,Tornillos,Tren
Buenos Aires,3,"$709,68 ",VonRueden-Collier,Ciudad de Buenos Aires,Alberto García,30 días,Tornillos,Tren
Buenos Aires,3,"$146.682,85 ",VonRueden-Collier,Ciudad de Buenos Aires,Daniel Pino,30 días,Tornillos,Tren
Buenos Aires,3,"$455.470,49 ",Wilkinson-Brakus,Ciudad de Buenos Aires,Cristina Rodríguez,30 días,Tornillos,Tren
Buenos Aires,3,"$202.556,65 ",Wilkinson-Brakus,Ciudad de Buenos Aires,José Sola,30 días,Tornillos,Tren
Ciudad de Corrientes,66,"$707,77 ",Bauch-Berge,Provincia de Corrientes,Jaume García,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,66,"$248,57 ",Bauch-Berge,Provincia de Corrientes,José María Pérez,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,3,"$387,10 ",Bechtelar-Gibson,Provincia de Corrientes,Carmen Sánchez,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$574,19 ",Bechtelar-Gibson,Provincia de Corrientes,Marta López,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$84,52 ",Bechtelar-Gibson,Provincia de Corrientes,Sara Pineda,30 días,Alambre,Camion
Ciudad de Corrientes,380,"$2.948,07 ","Boyer, Lockman and Runte",Provincia de Corrientes,María Dolores Sousa,30 días,Tuercas,Camion
Ciudad de Corrientes,2,"$2.461,15 ","Boyer, Lockman and Runte",Provincia de Corrientes,Pablo López,30 días,Tuercas,Camion
Ciudad de Corrientes,3,"$233,87 ",Gomez y Cia,Provincia de Corrientes,Raquel Pueyo,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$1.879,16 ",Denesik-Nader,Provincia de Corrientes,Ana Aguilera,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$4.395,39 ",Denesik-Nader,Provincia de Corrientes,Joaquín Vega,60 días,Alambre,Tren
Ciudad de Corrientes,2,"$164,52 ",Daska SRL,Provincia de Corrientes,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,20,"$22.838,78 ","Douglas, Kilback and Stanton",Provincia de Corrientes,Teresa Martínez,90 días,Tuercas,Camion
Ciudad de Corrientes,55,"$24.783,30 ",Fisher-Ortiz,Provincia de Corrientes,María Diego,45 días,Perfiles De Acero,Camion
Ciudad de Corrientes,3,"$18.961,63 ",Hane Inc,Provincia de Corrientes,María Isabel Heredia,30 días,Alambre,Tren
Ciudad de Corrientes,3,"$117,32 ",Hane Inc,Provincia de Corrientes,Marta López,30 días,Alambre,Tren
Ciudad de Corrientes,6,"$243,83 ",Harber SRL,Provincia de Corrientes,Alejandro Del Olmo,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$103,39 ",Harber SRL,Provincia de Corrientes,Ana María Serrano,30 días,Alambre,Camion
Ciudad de Corrientes,14,"$663,93 ",Harber SRL,Provincia de Corrientes,Antonia Martínez,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$2.880,39 ",Harber SRL,Provincia de Corrientes,Antonia Martínez,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,3,"$3.176,55 ",Harber SRL,Provincia de Corrientes,Begoña García,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$123,20 ",Harber SRL,Provincia de Corrientes,Carmen Cortes,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$1.987,10 ",Harber SRL,Provincia de Corrientes,Carmen Sánchez,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$2.461,41 ",Harber SRL,Provincia de Corrientes,Cristina Zamora,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,6,"$187,49 ",Harber SRL,Provincia de Corrientes,Francisco Miñana,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$2.727,72 ",Harber SRL,Provincia de Corrientes,Jaume García,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$132,23 ",Harber SRL,Provincia de Corrientes,José Antonio López,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$2.376,55 ",Harber SRL,Provincia de Corrientes,José María Pérez,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$483,87 ",Harber SRL,Provincia de Corrientes,José Salcedo,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$15.829,90 ",Harber SRL,Provincia de Corrientes,Manuel Grande,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,3,"$551,78 ",Harber SRL,Provincia de Corrientes,María Ángeles Alves,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$362,58 ",Harber SRL,Provincia de Corrientes,María Carmen Serrano,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$170,24 ",Harber SRL,Provincia de Corrientes,María Cedeño,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$110,37 ",Harber SRL,Provincia de Corrientes,María Diego,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$497,42 ",Harber SRL,Provincia de Corrientes,María Isabel Heredia,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,3,"$932,26 ",Harber SRL,Provincia de Corrientes,María Pilar Pérez,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$132,26 ",Harber SRL,Provincia de Corrientes,Sergio Jiménez,30 días,Alambre,Camion
Ciudad de Corrientes,3,"$462,62 ",Heidenreich-Conn,Provincia de Corrientes,María Isabel León,30 días,Alambre,Tren
Ciudad de Corrientes,3,"$2.896,83 ",Simones e Hijos,Provincia de Corrientes,Alejandro Del Olmo,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$122,47 ",Simones e Hijos,Provincia de Corrientes,Cristina Zamora,60 días,Alambre,Tren
Ciudad de Corrientes,14,"$437,48 ",Simones e Hijos,Provincia de Corrientes,José Salcedo,60 días,Alambre,Camion
Ciudad de Corrientes,3,"$85,65 ",Simones e Hijos,Provincia de Corrientes,Juan Andrés,60 días,Alambre,Tren
Ciudad de Corrientes,6,"$8.916,16 ",Simones e Hijos,Provincia de Corrientes,Manuel Muñoz,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$5.198,71 ",Simones e Hijos,Provincia de Corrientes,María Ángeles Martínez,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$112,17 ",Simones e Hijos,Provincia de Corrientes,María Isabel Heredia,60 días,Alambre,Camion
Ciudad de Corrientes,14,"$477,64 ",Simones e Hijos,Provincia de Corrientes,María Isabel León,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$132,38 ",Simones e Hijos,Provincia de Corrientes,María Pilar Pérez,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$1.419,35 ",Simones e Hijos,Provincia de Corrientes,Pablo López,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$648,44 ",Simones e Hijos,Provincia de Corrientes,Raquel Pueyo,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$132,28 ",Simones e Hijos,Provincia de Corrientes,Sara Pineda,60 días,Alambre,Tren
Ciudad de Corrientes,3,"$196,77 ",Simones e Hijos,Provincia de Corrientes,Susana Escudero,60 días,Alambre,Camion
Ciudad de Corrientes,3,"$641,94 ",Simones e Hijos,Provincia de Corrientes,Teresa Martínez,60 días,Alambre,Camion
Ciudad de Corrientes,77,"$22.662,12 ","Kohler, Mante and Towne",Provincia de Corrientes,Adrián Souto,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,12,"$24.136,15 ","Kohler, Mante and Towne",Provincia de Corrientes,Antonia Lorente,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,45,"$1.491,39 ","Kohler, Mante and Towne",Provincia de Corrientes,Carmen Cortes,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,1,"$21.329,20 ","Kohler, Mante and Towne",Provincia de Corrientes,Carmen Diez,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,3,"$24.072,26 ","Kohler, Mante and Towne",Provincia de Corrientes,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,20,"$1.906,45 ","Kohler, Mante and Towne",Provincia de Corrientes,Francisco Miñana,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,78,"$149.318,00 ","Kohler, Mante and Towne",Provincia de Corrientes,Jaume García,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,45,"$1.491,39 ","Kohler, Mante and Towne",Provincia de Corrientes,María Ángeles Alves,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,10,"$382,41 ","Kohler, Mante and Towne",Provincia de Corrientes,María Cedeño,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,11,"$1.583,23 ","Kohler, Mante and Towne",Provincia de Corrientes,María Jesús Peñalver,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,66,"$46.241,99 ","Kohler, Mante and Towne",Provincia de Corrientes,María Pilar Pérez,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,45,"$1.491,39 ","Kohler, Mante and Towne",Provincia de Corrientes,Sergio Jiménez,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,10,"$77.173,70 ","Kohler, Mante and Towne",Provincia de Corrientes,Susana Escudero,30 días,Perfiles De Acero,Camion
Ciudad de Corrientes,3,"$130,19 ",Lehner and Sons,Provincia de Corrientes,Begoña García,30 días,Alambre,Tren
Ciudad de Corrientes,3,"$2.537,30 ",Lehner and Sons,Provincia de Corrientes,Carmen Sánchez,30 días,Alambre,Tren
Ciudad de Corrientes,6,"$387,10 ",Lehner and Sons,Provincia de Corrientes,Raquel Pueyo,30 días,Alambre,Tren
Ciudad de Corrientes,65,"$21.257,50 ","O'Hara, Emard and Gerlach",Provincia de Corrientes,Begoña García,30 días,Tuercas,Camion
Ciudad de Corrientes,22,"$2.391,63 ","O'Hara, Emard and Gerlach",Provincia de Corrientes,Manuel Grande,30 días,Tuercas,Camion
Ciudad de Corrientes,3,"$80,95 ",Tremblay SRL,Provincia de Corrientes,María Ángeles Alves,30 días,Alambre,Tren
Ciudad de Corrientes,3,"$3.954,86 ",Tremblay SRL,Provincia de Corrientes,Pablo López,30 días,Alambre,Tren
Ciudad de Formosa,98,"$4.302,58 ",Bins LLC,Provincia de Formosa,Ana María Delgado,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,22,"$216,13 ",Bins LLC,Provincia de Formosa,Begoña García,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$200,55 ",Bins LLC,Provincia de Formosa,Jaume García,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,98,"$4.302,58 ",Bins LLC,Provincia de Formosa,José María Pérez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,98,"$4.302,58 ",Bins LLC,Provincia de Formosa,Manuel Muñoz,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$215,58 ",Bins LLC,Provincia de Formosa,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,98,"$4.302,58 ",Bins LLC,Provincia de Formosa,María Cedeño,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,22,"$2.941,94 ",Bins LLC,Provincia de Formosa,María Fernández,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,98,"$4.302,58 ",Bins LLC,Provincia de Formosa,María Pilar Pérez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,98,"$4.302,58 ",Bins LLC,Provincia de Formosa,Sara Pineda,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,22,"$1.103,23 ",Bins LLC,Provincia de Formosa,Sergio Jiménez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,21,"$22.178,79 ",Bins LLC,Provincia de Formosa,Susana Escudero,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,16,"$1.029.593,85 ",Blanda Ltd,Provincia de Formosa,Carlos Arenas,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$112,90 ",Boehm-Mohr,Provincia de Formosa,Ana María Serrano,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,19,"$191,50 ",Boehm-Mohr,Provincia de Formosa,Daniel Pino,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,34,"$3.442,11 ",Morar SRL,Provincia de Formosa,Adrián Souto,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,19,"$249,45 ",Morar SRL,Provincia de Formosa,Alejandro Del Olmo,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,14,"$3.577,25 ",Morar SRL,Provincia de Formosa,Antonia Lorente,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$1.149,68 ",Morar SRL,Provincia de Formosa,Antonia Martínez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,40,"$3.227,86 ",Morar SRL,Provincia de Formosa,Antonio Calderón,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$1.296,77 ",Morar SRL,Provincia de Formosa,Begoña García,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,82,"$893,13 ",Morar SRL,Provincia de Formosa,Carmen Cortes,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$154,84 ",Morar SRL,Provincia de Formosa,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,16,"$527,74 ",Morar SRL,Provincia de Formosa,Daniel Pino,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$8.094,30 ",Morar SRL,Provincia de Formosa,José Antonio López,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,18,"$229,01 ",Morar SRL,Provincia de Formosa,María Ángeles Alves,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,21,"$29.394,66 ",Morar SRL,Provincia de Formosa,María Fernández,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,35,"$785,35 ",Morar SRL,Provincia de Formosa,Susana Escudero,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,19,"$2.387,10 ",Daska SRL,Provincia de Formosa,Ana María Delgado,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$1.935,48 ",Daska SRL,Provincia de Formosa,Antonia Martínez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,18,"$109,68 ",Daska SRL,Provincia de Formosa,Marta López,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,11,"$101,47 ",Hane Inc,Provincia de Formosa,Antonia Lorente,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,3,"$128,39 ",Hane Inc,Provincia de Formosa,José Carretero,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,19,"$451,61 ",Hane Inc,Provincia de Formosa,María Jesús Peñalver,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,13,"$2.779,16 ",Heidenreich-Conn,Provincia de Formosa,Adrián Souto,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,71,"$44.559,44 ",Heidenreich-Conn,Provincia de Formosa,Alberto García,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,107,"$45.694,08 ",Heidenreich-Conn,Provincia de Formosa,Ana María Serrano,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,13,"$535,48 ",Heidenreich-Conn,Provincia de Formosa,Ángeles Pérez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,12,"$2.754,64 ",Heidenreich-Conn,Provincia de Formosa,Antonio Calderón,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,27,"$13.897,35 ",Heidenreich-Conn,Provincia de Formosa,Carmen Diez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,33,"$4.636,70 ",Heidenreich-Conn,Provincia de Formosa,Carmen Sánchez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,8,"$357,29 ",Heidenreich-Conn,Provincia de Formosa,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,13,"$3.179,06 ",Heidenreich-Conn,Provincia de Formosa,Cristina Zamora,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,16,"$19.930,65 ",Heidenreich-Conn,Provincia de Formosa,Elena Fernández,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,13,"$82,42 ",Heidenreich-Conn,Provincia de Formosa,Francisco Miñana,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,17,"$136,52 ",Heidenreich-Conn,Provincia de Formosa,Jaume García,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,3,"$648,39 ",Heidenreich-Conn,Provincia de Formosa,José María Pérez,30 días,Alambre,Tren
Ciudad de Formosa,71,"$44.559,44 ",Heidenreich-Conn,Provincia de Formosa,Manuel Grande,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,3,"$22.681,18 ",Heidenreich-Conn,Provincia de Formosa,María Ángeles Martínez,30 días,Alambre,Tren
Ciudad de Formosa,3,"$112,15 ",Heidenreich-Conn,Provincia de Formosa,María Ángeles Ruiz,30 días,Alambre,Tren
Ciudad de Formosa,32,"$3.111,30 ",Heidenreich-Conn,Provincia de Formosa,María Diego,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,71,"$44.559,44 ",Heidenreich-Conn,Provincia de Formosa,María Dolores Sousa,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,18,"$351,94 ",Heidenreich-Conn,Provincia de Formosa,María Fernández,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,12,"$125,16 ",Heidenreich-Conn,Provincia de Formosa,María Isabel Heredia,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,3,"$137,43 ",Heidenreich-Conn,Provincia de Formosa,María Isabel León,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,71,"$44.559,44 ",Heidenreich-Conn,Provincia de Formosa,María Jesús Peñalver,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,3,"$22.336,29 ",Heidenreich-Conn,Provincia de Formosa,Marta López,30 días,Alambre,Tren
Ciudad de Formosa,71,"$44.559,44 ",Heidenreich-Conn,Provincia de Formosa,Sara Pineda,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,12,"$1.238,71 ",Heidenreich-Conn,Provincia de Formosa,Sergio Jiménez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,16,"$133,07 ",Heidenreich-Conn,Provincia de Formosa,Susana Escudero,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,21,"$3.226,06 ",Heidenreich-Conn,Provincia de Formosa,Teresa Martínez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,84,"$180,65 ",Posadas SRL,Provincia de Formosa,Manuel Grande,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,12,"$668,51 ","Reilly, Larkin and Hintz",Provincia de Formosa,Adrián Souto,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,15,"$1.103,23 ","Reilly, Larkin and Hintz",Provincia de Formosa,Antonio Calderón,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,20,"$176,45 ","Reilly, Larkin and Hintz",Provincia de Formosa,Carlos Arenas,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,17,"$713,83 ","Reilly, Larkin and Hintz",Provincia de Formosa,María Ángeles Alves,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,15,"$1.394,40 ","Reilly, Larkin and Hintz",Provincia de Formosa,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,19,"$23.354,72 ","Reilly, Larkin and Hintz",Provincia de Formosa,Susana Escudero,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,3,"$22.582,19 ",Tremblay SRL,Provincia de Formosa,Antonia Martínez,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,3,"$1.812,90 ",Tremblay SRL,Provincia de Formosa,Cristina Zamora,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,61,"$314,52 ",Tremblay SRL,Provincia de Formosa,José Sola,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,17,"$106,48 ",Tremblay SRL,Provincia de Formosa,Manuel Grande,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,8,"$702,58 ",Tremblay SRL,Provincia de Formosa,Manuel Muñoz,30 días,Perfiles De Acero,Camion
Ciudad de Formosa,14,"$7.729,32 ",Tremblay SRL,Provincia de Formosa,María Diego,30 días,Perfiles De Acero,Camion
